F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
-0.19374,2679.52,1781.85,8227.12,2.16,8809.41,-3.662,-1274.22,2648.15,52.432,-89609.13,1.1478,7.702,1,-2.946,-1.777,3.268,-10.228,-10.11,0,,True
-0.28005,2575.02,1445.97,8229.12,5.16,16980.21,-3.908,-1573.08,3057.65,30.338,-89993.25,1.2032,9.892,0,-2.874,-0.42566,0.4121,-9.352,-6.7478,1,,False
-0.17763,2608.92,521.22,8679.32,2.16,9746.01,-1.943,-1402.36,3080.65,48.678,-90009.84,2.762,5.619,1,-2.0548,-1.36,8.222,-4.757,-8.006,1,33.39,False
-0.5445,2908.46,6073.92,8256.12,5.16,8633.31,-2.5465,-1361.28,3512.05,37.448,-90056.59,1.0644,34.39,1,-2.715,-1.1343,0.9394,-4.51918,-6.4582,1,38.88,True
-9.006,2470.82,1593.609,8420.92,2.16,7435.41,-2.857,7.96,3144.06,29.504,-90051.027,7.004,5.509,0,-3.105,-0.8627,0.6598,-6.626,-6.255,1,35.97,True
-3.924,1480.12,1502.97,7412.12,2.16,9291.12,-2.1181,-1105.44,2947.05,56.144,-90030.384,1.3128,13.668,0,-1.7445,-3.397,0.5448,-6.2268,-6.0418,1,36,False
-1.0299,2719.92,780.72,8241.52,5.16,9255.03,-1.8884,-1243.42,2742.05,28.08,-90037.998,0.9588,10.462,1,-2.903,-2.558,1.3718,-4.8044,-9.118,1,,False
-2.9031,895.12,3049.92,6990.52,5.16,9859.71,-2.2883,-1480.04,3247.92,40.73,-90031.359,7.062,21.93,1,-1.7209,-0.9973,4.372,-4.8312,-5.74328,0,,True
-2.0025,2824.579,1669.26,11296.92,5.16,-323.79,-2.5418,-1371.96,3210.793,25.98,-90182.91,2.287,8.237,1,-1.4787,-0.40491,5.604,-7.954,-8.622,1,,False
-1.4049,2884.18,2166.72,8339.12,2.16,6553.11,-2.1407,-721.24,3233.75,42.944,-90022.8,6.896,7.939,1,-2.313,-0.5654,0.40354,-5.5894,-6.6924,0,,True
-0.061107,2944.42,1687.14,7586.32,2.16,8478.51,-2.0727,-1021.04,3310.65,27.636,-91546.23,1.3968,7.818,0,-2.405,-1.588,0.917,-6.1898,-5.9386,1,31.41,False
-0.24678,3068.02,1652.61,9256.52,5.16,7966.71,-2.1476,-1242.3,3289.47,47.42,-90046.284,3.856,6.862,1,-1.8526,-1.2113,1.6844,-7.258,-7.728,0,38.67,True
-0.30129,2607.92,2330.22,7952.1,2.16,8603.91,-2.873,-1066.44,3240.12,20.596,-89989.32,4.194,4.545,0,-2.0877,-1.558,0.6572,-6.092,-6.2422,1,35.94,False
-0.912,2693.92,1887.42,7687.28,5.16,9702.51,-1.8789,-1384.68,3167.66,48.23,-90018.54,5.902,11.262,1,-3.153,-0.7176,2.98,-6.2302,-11.078,0,,True
-0.14901,2757.6,2500.92,8743.12,5.16,8636.61,-1.8776,-1375.24,4492.35,45.89,-90041.907,0.47652,21.98,1,-1.4393,-1.608,3.412,-5.9544,-7.5778,0,37.68,True
-0.12273,1785.12,2158.92,15010.92,2.16,8148.51,-2.1439,-1282.42,2657.45,7.38,-90051.848,0.934,8.897,1,-1.34628,-0.7023,2.55,-5.8308,-6.1374,1,,True
-1.809,985.12,2929.62,7822.328,5.16,9023.88,-3.372,-563.44,2891.25,53.718,-90048.123,1.0712,14.214,0,-2.726,-1.988,0.4682,-5.2164,-5.9398,0,35.64,False
-0.11397,2715.22,2595.12,9340.12,2.16,4083.21,-3.923,-1071.04,3151.75,27.32,-90066.582,2.802,11.831,0,-1.8007,-0.4943,1.2168,-5.1212,-7.2142,1,,True
-2.1495,2318.32,4363.02,8146.72,2.16,9178.971,-2.699,-1288.96,3067.25,51.97,-89964.75,1.3804,12.763,0,-2.422,-3.144,0.6304,-4.962,-6.9146,1,38.55,True
-0.060003105,2610.52,5944.92,6838.12,5.16,8323.71,-2.2134,-1358.86,3328.85,42.592,-89894.55,2.149,4.3668,0,-1.4591,-1.1808,1.9408,-4.6256,-6.0112,1,,True
-0.9567,2735.02,936.12,7658.4,2.16,8074.71,-2.3683,-867.84,2986.45,35.6258,-90056.029,1.9686,4.7051,0,-3.654,-1.0464,1.1752,-4.8472,-10.232,0,,False
-0.7047,2504.02,1709.04,8324.92,2.16,7840.71,-2.928,-403.24,3163.34,46.704,-89999.85,5.932,6.973,0,-2.83,-0.7958,0.599,-9.354,-6.5648,0,,True
-0.4821,2831.162,2241.72,8517.52,5.16,9471.96,-1.652,-1450.1,3354.95,42.104,-89230.83,1.8436,11.604,1,-2.337,-0.43896,2.934,-5.3376,-6.4106,1,,True
-0.0629856,2762.56,1715.19,8179.12,2.16,9308.1,-2.879,-1423.578,3225.39,25.204,-90052.738,5.456,10.518,0,-3.442,-2.47,6.056,-5.7364,-7.2244,0,38.1,True
-0.3687,2661.92,2776.62,8322.52,2.16,9410.49,-1.9976,-1049.44,2875.15,43.592,-90020.1,1.3172,5.547,1,-2.793,-1.372,0.5188,-5.2218,-10.002,0,35.1,True
-0.5871,2602.62,1951.62,6180.32,5.16,6171.21,-2.0569,-1313.98,3414.05,30.442,-90277.05,1.3834,12.806,0,-1.38701,-0.6174,1.3114,-8.66,-6.1282,1,,True
-0.23001,2786.69,1737.51,8663.72,5.16,8162.91,-2.3459,1878.96,3113.02,59.84,-90096.93,2.574,44.74,1,-1.9578,-1.181,0.37636,-4.8422,-8.648,0,,False
-12.51,2727.62,1772.97,10558.92,5.16,9070.44,-2.2743,-1356.98,2739.95,37.21708,-90606.33,0.766,7.536,0,-1.4843,-0.9416,3.356,-5.6942,-9.354,1,,False
-3.741,2603.52,682.32,9431.32,2.16,10299.21,-4.024,-1359.16,2832.95,47.436,-90066.699,1.6262,29.21,1,-1.7542,-0.7036,4.524,-4.9582,-8.374,0,39.75,True
-7.629,3877.12,843.12,9836.92,5.16,9272.31,-3.25,-1458.68,3787.95,41.138,-90014.04,1.1072,6.213,0,-1.8603,-4.055,5.4,-4.6546,-6.004,1,33.36,False
-0.076845,2801.02,1792.86,8194.12,2.16,10074.81,-2.95,-1461.66,3303.72,31.446,-90156.09,1.6054,27.16,1,-3.214,-0.7126,2.538,-4.7894,-8.77,1,32.4,False
-1.4649,-1063.88,1877.88,9926.92,2.16,9364.44,-1.7267,-1411.576,3156.02,46.922,-90083.316,3.986,11.942,0,-1.592,-2.605,2.926,-6.76,-5.73134,0,34.23,True
-0.9543,3137.32,1528.32,8020.04,5.16,8796.51,-3.381,-1353.54,3235.61,48.434,-90061.686,6.62,5.866,1,-4.391,-1.1528,1.7836,-9.684,-6.2814,1,,False
-0.2235,2366.12,1715.31,8320.52,5.16,9204.513,-1.7356,-1565.94,3320.15,51.784,-89924.46,1.8214,18.2,0,-2.2788,-2.028,0.7234,-9.382,-5.7986,1,37.74,True
-4.752,-2459.88,2231.82,7521.72,5.16,8162.61,-2.3489,-1009.84,3042.85,12.7,-90058.041,2.654,5.242,0,-2.487,-1.2736,1.5124,-5.6726,-5.7017,0,,False
-0.516,2839.9,1683.96,8119.32,2.16,9259.74,-3.166,-1509.22,3904.85,45.744,-90179.22,0.685,7.998,1,-3.236,-3.418,1.6712,-6.2042,-7.92,0,39.72,True
-0.5415,1981.12,3764.22,19000.92,2.16,9261.12,-1.60046,-1247.4,3092.55,26.286,-89849.76,2.92,25.45,1,-1.34459,-2.395,0.9344,-4.8338,-6.4302,0,33.63,True
-0.18222,2875.35,2131.62,7537.12,2.16,-5873.79,-3.818,421.96,3515.55,45.526,-90009.12,0.8962,5.389,0,-2.41,-0.4263,0.40312,-5.2138,-7.994,0,28.05,False
-0.468,2851.19,1942.62,11812.92,2.16,8450.01,-1.59986,-1287.64,3254.12,35.75,-90051.967,4.532,13.491,1,-1.4382,-0.9607,0.6928,-6.708,-7.8,1,34.74,True
-0.28488,-1907.88,4403.22,9808.52,2.16,9149.49,-1.8186,-1363.44,630.35,9.38,-90095.49,0.5198,14.4,0,-1.5805,-1.1215,4.666,-4.8334,-5.76376,1,33.99,True
-1.3905,2896.91,2548.62,8128.72,5.16,5829.21,-2.329,-1034.24,3232.73,37.6858,-90138.81,5.924,28.38,0,-3.124,-0.6052,0.8368,-5.0768,-7.3778,0,,True
-1.9596,2763.24,2881.32,8908.32,5.16,10314.81,-2.927,-1510.78,3239.81,35.959,-90042.054,8.4,27.13,1,-2.51,-1.0003,3.706,-4.909,-6.6734,0,36.33,True
-0.066126,2878.69,2151.72,10508.92,5.16,10228.11,-3.606,-1811.24,4289.35,47.744,-90102.72,0.6574,18.68,0,-1.4909,-0.6373,0.8078,-4.6286,-7.5684,0,,True
-0.3621,2807.94,12946.92,8551.72,5.16,9064.62,-2.4282,-1424.978,3732.65,35.7106,-90029.199,0.8202,15.15,1,-1.4991,-2.698,3.552,-4.42258,-9.912,0,,True
-4.653,3077.52,2141.22,8597.92,5.16,8580.21,-3.704,-1416.968,3379.75,32.956,-90074.418,2.1454,15.33,0,-2.418,-1.123,3.936,-6.676,-6.1988,1,35.07,True
-0.23817,2531.32,6448.92,7915.58,5.16,15432.21,-2.759,-1816.44,3394.05,47.094,-89900.7,1.814,11.293,0,-1.6743,-0.41336,0.9732,-4.5646,-6.5912,0,29.13,False
-3.891,2428.42,1390.05,8305.52,5.16,19761.21,-3.355,-1485.36,2997.25,36.9354,-90110.7,0.7052,23.05,0,-3.464,-0.43261,2.25,-7.374,-6.2238,0,,True
-1.5723,2507.42,1423.47,7454.52,2.16,9528.81,-2.2529,-1374.9,2883.55,35.9804,-90092.28,1.75,5.826,0,-2.0474,-1.977,3.454,-5.0568,-8.56,0,,False
-0.3948,2817.23,2680.02,6659.52,5.16,8512.11,-3.388,-1389.46,3436.85,30.878,-90001.47,1.57,7.928,1,-1.6887,-1.471,3.494,-5.4332,-10.38,0,39.06,True
-0.25044,2092.62,1976.22,7962.6,5.16,8283.21,-3.286,-1378.12,3029.95,44.486,-90084.54,1.5834,5.0974,1,-1.37004,-0.5112,4.468,-7.674,-6.5484,0,,True
-0.06019263,2583.12,2202.12,7908.88,2.16,9418.08,-1.63078,-1525.56,3053.85,31.844,-90207.84,1.2046,15.57,0,-1.679,-1.771,0.5256,-5.6776,-8.244,0,,False
-0.22113,2775.72,1730.7,8069.72,5.16,8207.31,-2.4331,-1233.16,3081.75,59.5,-90074.706,1.1858,5.544,0,-2.397,-1.32,2.5,-6.778,-7.3618,0,,True
-0.5133,3114.02,1526.94,10532.92,5.16,9312.36,-3.248,-1424.976,3442.15,29.244,-90007.41,1.1902,8.244,1,-1.5245,-1.2269,5.06,-8.732,-6.0142,1,,False
-0.6351,2858.23,1407.09,8172.12,2.16,8618.31,-1.58142,-1395.622,3295.77,29.574,-90089.94,2.708,16.77,0,-2.59,-0.6865,1.656,-5.8774,-11.782,1,,True
-0.17922,2662.92,1506.84,6446.92,2.16,8864.91,-3.322,-1372.58,3083.95,31.318,-90068.31,1.4538,12.024,0,-1.4405,-2.261,8.918,-6.438,-6.9128,1,34.11,False
-2.1417,2691.92,1532.91,8371.12,2.16,3942.21,-2.2635,-1157.84,2417.65,35.8506,-90126.6,0.6432,6.277,0,-2.408,-0.4633,1.7442,-7.006,-6.7888,0,37.23,True
-0.20052,2794.87,1604.37,7609.32,5.16,9656.01,-1.63071,-1471.84,3367.45,36.1562,-90088.62,2.394,7.863,1,-2.0327,-0.9703,3.988,-5.637,-5.995,0,,False
-1.3212,2795.21,3595.32,13684.92,5.16,7929.21,-2.2728,-911.84,2619.95,28.224,-90001.59,0.6712,14.96,1,-1.4278,-1.0002,0.9534,-4.9744,-14.71,0,,True
-0.8259,2702.32,1839.51,8088.72,5.16,5226.21,-2.1467,-1374.5,3173.92,25.71,-90099.24,2.2896,28.66,1,-1.9878,-0.44696,5.666,-5.2396,-7.3174,1,34.89,False
-3.912,2314.02,2031.42,7720.34,2.16,8305.11,-3.585,-737.84,3015.45,40.474,-90071.253,2.3288,13.372,0,-4.23,-1.2596,0.917,-6.604,-6.9568,1,,False
-0.10503,2552.62,1267.62,7755.22,5.16,9406.02,-2.1647,-1462.6,3646.25,49.75,-90304.11,0.6022,5.67,0,-3.687,-2.316,3.052,-4.6276,-6.573,1,,False
-0.30936,2922.51,1641.45,8179.12,5.16,8981.13,-2.1346,-1477.68,3241.74,38.8842,-89958.99,9.444,19.33,0,-2.965,-0.6387,1.5814,-5.93,-7.742,1,,False
-0.072816,2782.49,2224.32,8159.32,2.16,9662.91,-1.66477,-1936.24,4488.35,28.816,-90045.993,0.53954,11.377,0,-2.829,-0.5359,0.5458,-6.0268,-8.464,1,,True
-0.12213,2349.22,2445.72,8597.12,5.16,8099.61,-2.732,418.16,2431.35,36.572,-90057.624,1.087,30.61,0,-2.0971,-0.8399,0.508,-5.3604,-7.19,0,,True
-0.9756,3051.52,1655.16,7739.52,5.16,8911.95,-3.142,-1220.76,3350.45,38.952,-90005.58,2.1636,15.25,1,-2.847,-3.473,1.2348,-6.2262,-6.694,0,34.47,False
-1.098,2534.52,1927.92,7676.64,5.16,9078.63,-2.4178,-1425.762,3330.65,35.9298,-90016.17,1.1958,20.47,0,-4.485,-1.1335,2.77,-6.83,-6.8958,1,35.88,True
-9.48,2295.62,1775.01,7694.4,2.16,9211.422,-1.8153,-1420.828,3222.44,28.556,-90446.13,5.034,5.84,1,-2.561,-1.934,2.696,-6.7,-6.1708,0,30.09,False
-0.8238,1467.12,1906.92,7391.32,5.16,9194.208,-1.63426,44.76,3022.95,42.658,-90137.49,1.9152,11.457,0,-2.345,-1.595,0.34424,-6.748,-6.1886,0,29.52,False
-0.5376,2575.52,2371.92,7501.12,5.16,8614.41,-2.4312,-1066.24,3109.05,38.6804,-90850.83,2.93,5.832,1,-1.7148,-1.513,1.2728,-5.429,-7.71,0,36.39,True
-0.30066,2821.966,1932.12,7774.94,2.16,13011.21,-1.9138,-1466.52,6685.35,42.98,-90340.77,0.4703,25.42,0,-3.089,-0.4558,5.852,-4.9912,-7.1942,1,30.6,False
-0.9933,2670.12,7906.92,7719.6,5.16,9178.059,-1.65963,-1401.174,3159.4,32.18,-90087.81,2.602,4.437,0,-3.219,-1.2189,4.978,-4.49082,-9.59,0,,False
-0.35178,2631.72,2228.82,10406.92,2.16,10004.01,-2.0797,-1469.98,3233.27,48.422,-90133.08,3.796,7.652,1,-1.5073,-1.3163,4.89,-5.119,-7.5006,1,,True
-1.3071,2330.52,3181.92,8193.32,2.16,9462.45,-2.4051,-1268.42,3166.25,23.078,-90036.501,9.24,5.829,0,-3.034,-0.9685,1.14,-5.2414,-7.3728,1,,True
-0.11232,2657.22,1615.122,11146.92,5.16,9950.91,-1.9719,-1546.5,3217.439,36.8428,-90011.67,5.808,12.525,1,-1.5013,-0.7221,0.7002,-6.738,-6.4584,0,,False
-1.2675,2745.12,1997.52,7990.46,5.16,9606.81,-3.21,-2023.24,3232.97,22.278,-89809.71,7.91,19.68,1,-5.742,-1.1254,0.5408,-6.0772,-7.3156,1,,True
-0.13287,2593.22,3544.92,8702.12,5.16,9263.1,-2.2088,-1456.72,4143.95,34.452,-90049.836,0.55796,9.485,1,-1.9345,-2.173,3.028,-4.709,-6.0594,1,,True
-2.5575,2922.89,2035.62,11300.92,5.16,8731.41,-2.0877,-1241.06,3304.17,33.154,-89953.65,2.66,6.337,0,-1.4737,-2.655,1.554,-6.982,-7.834,0,,True
-0.23499,227.12,6841.92,7766.42,5.16,9395.73,-1.59596,-1382.66,3108.15,27.956,-89965.23,2.2818,7.739,0,-4.649,-1.0366,2.278,-4.469,-5.8546,1,34.47,True
-4.2,2862.99,1699.77,7866.72,5.16,9163.83,-1.6705,-1472.22,3306.19,52.264,-90330.24,3.19,6.765,0,-5.119,-1.3142,1.7808,-4.7644,-8.002,1,32.46,False
-0.12555,2836.277,1562.799,7781.28,2.16,9545.01,-1.9224,-1498.28,3923.75,31.708,-89889.99,0.8184,11.332,0,-4.46,-1.027,2.636,-7.844,-9.076,1,35.91,False
-1.0053,2779.39,1754.25,8891.32,5.16,8954.58,-1.573424,-1392.854,3357.35,24.456,-90031.005,1.1816,31.48,0,-1.4071,-3.361,7.964,-12.89,-8.776,1,,True
-2.8059,2926.96,1177.02,7318.92,5.16,7676.01,-1.862,-1429.228,3702.05,55.354,-90282.84,1.0776,4.7762,0,-1.4816,-0.488,2.916,-5.7168,-8.676,0,,False
-0.063252,2687.62,4052.22,7688.88,5.16,9414.69,-1.9698,-1355.4,3114.8,45.072,-90070.131,3.352,6.686,0,-3.087,-1.624,1.6126,-4.51472,-11.282,1,37.41,True
-0.20841,3206.02,1611.054,7382.32,2.16,6653.01,-3.693,620.96,3381.45,29.854,-89953.65,1.137,12.484,1,-1.7012,-0.6832,0.35838,-8.61,-5.8358,0,,False
-0.069678,-409.88,1455.03,7781.62,5.16,9580.11,-1.7469,-1283.74,3117.63,20.436,-89606.43,2.3318,5.084,1,-3.174,-1.2849,0.5106,-5.7344,-5.74764,1,,False
-2.8818,2591.22,1494.51,7220.52,2.16,9431.07,-2.947,-1429.096,3407.75,36.6224,-90101.43,0.51094,10.563,0,-1.8855,-2.02,4.884,-8.63,-6.9722,0,35.31,False
-2.5524,2621.02,1976.82,14014.92,2.16,9439.68,-2.3833,-1584.2,3255.77,31.668,-90132.69,4.412,36.69,0,-1.4139,-2.086,1.5392,-6.3174,-6.353,0,40.41,True
-2.2059,2727.52,2219.82,7581.32,2.16,9123.15,-1.7171,-1356.98,3121.64,36.7574,-90202.02,0.9662,33.62,1,-2.743,-2.069,1.488,-5.4926,-10.52,1,,True
-0.5145,2850.64,1741.53,10176.92,5.16,7874.01,-2.1589,-1346.76,3430.85,34.644,-89975.31,0.9856,10.805,1,-1.5384,-1.0201,3.784,-9.254,-11.912,1,,True
-0.08916,2717.12,1174.02,2886.92,5.16,8117.91,-3.794,-1044.04,3179.02,44.264,-90076.272,5.666,19.13,0,-1.36229,-1.0098,1.252,-4.8398,-7.794,0,,False
-0.9675,112.12,3918.72,8601.12,2.16,4323.21,-2.2265,-1312.5,3076.95,21.654,-90037.368,2.928,5.206,0,-2.0089,-0.5157,4.74,-4.7892,-5.76078,1,36.51,True
-0.16335,2538.52,1959.42,8162.12,5.16,8425.71,-1.66455,-1216.56,-120.65,56.888,-90032.541,0.4693,5.616,0,-3.509,-0.9458,2.0574,-6.88,-7.505,1,,True
-5.877,2965.62,1504.47,11134.92,5.16,8345.01,-2.0508,-1395.474,3625.55,30.16,-90192.87,1.1032,5.792,0,-1.4742,-1.1436,8.36,-8.018,-9.158,1,36.51,False
-0.06804,2977.22,1450.2,7559.92,2.16,5955.21,-2.778,-1387.04,3264.12,30.804,-90077.805,4.082,36.62,0,-1.8185,-0.5499,6.492,-5.155,-6.7086,1,30.33,False
-7.32,2659.12,1618.05,9520.12,2.16,8950.56,-1.5705919,-1339.36,2797.95,55.96,-90104.37,1.302,9.327,0,-1.6828,-1.0488,4.668,-8.214,-8.636,0,36.36,True
-0.12903,2841.98,1870.26,8003.1,2.16,8518.71,-2.2544,1292.96,3173.26,33.562,-90055.689,3.056,16.45,0,-5.615,-2.079,0.4119,-6.3028,-8.234,0,,True
-1.0017,2855.42,2129.22,9217.72,2.16,7958.01,-1.9319,-1415.536,3260.94,23.866,-88830.33,4.898,4.9185,0,-1.86,-0.6665,1.6724,-6.514,-7.712,0,,True
-0.30294,1649.12,1901.82,7761.78,5.16,6920.61,-4.075,-1319.3,3202.576,48.89,-90435.03,5.032,43.72,1,-3.266,-0.6632,3.024,-6.45,-5.77924,1,34.74,True
-1.4043,2231.52,1555.56,9878.92,2.16,9288.63,-2.894,-1380.48,2285.75,54.638,-90077.946,0.5946,37.88,0,-1.5758,-2.343,4.184,-8.018,-6.2504,1,35.55,True
-1.0152,3217.72,1101.12,15968.92,2.16,6913.11,-1.6395,-1298.18,3299.39,23.588,-90031.728,3.344,19.45,0,-1.38051,-0.6009,1.1838,-4.5594,-6.6186,1,,True
-0.063474,2286.72,1219.92,12478.92,2.16,6380.61,-2.821,-1258.48,3178.14,33.576,-90060.57,6.566,21.29,1,-1.4156,-0.5764,2.738,-4.8632,-5.7828,0,,True
-0.87,2768.96,1343.4,8875.12,5.16,9129.72,-2.4965,-1356.82,3218.562,26.37,-89710.53,1.9588,10.978,0,-1.8211,-1.3042,1.8352,-5.6654,-6.0822,0,,True
-1.0434,4002.12,1754.25,8661.72,5.16,7674.21,-2.0545,-1145.84,3356.95,47.608,-90534.33,2.3498,6.664,1,-2.387,-1.1442,1.2834,-6.614,-6.0566,1,,False
-0.6885,3420.42,2385.72,9356.72,5.16,6948.51,-1.703,-1166.04,3485.05,46.612,-89695.53,1.2198,16.7,0,-1.7471,-0.8161,1.0892,-5.7516,-6.0012,1,,True
-0.16188,2708.82,1608.387,7563.32,5.16,9039.12,-1.8893,-852.44,3072.65,29.632,-89900.43,2.2844,11.502,0,-2.394,-4.715,0.9728,-4.9438,-8.93,1,,False
-0.27789,1481.12,4312.62,7592.52,2.16,9782.91,-2.0591,-1263.08,3152.7,22.002,-90008.04,6.008,8.861,0,-1.8901,-0.9003,0.6628,-4.6344,-6.2542,0,,False
-0.8583,2705.62,1555.956,8193.92,5.16,9887.91,-2.2909,-1431.64,3210.893,27.778,-90018.42,4.436,7.52,1,-2.81,-0.7572,2.1012,-5.843,-7.2272,0,,False
-1.7664,2701.22,1852.53,7692.62,5.16,9035.07,-1.8315,-1392.974,3193.82,50.888,-90030.165,7.742,15.81,0,-2.86,-0.6428,3.156,-8.73,-10.682,1,34.8,True
-0.4317,2737.04,1372.14,8175.92,2.16,10984.11,-2.2741,-1449.26,3222,13.38,-90034.455,6.066,42.05,0,-2.663,-0.5675,2.686,-5.9942,-6.8278,1,39.93,True
-1.2105,2804.12,1786.53,8142.12,2.16,6900.21,-3.029,-1366.76,3203.489,29.788,-90148.32,8.936,15.11,0,-3.511,-0.699,7.274,-7.532,-7.614,0,,True
-5.748,2043.72,1896.12,8934.92,5.16,8925.03,-1.7849,-926.44,2911.25,42.054,-92610.03,1.1166,13.947,1,-1.6431,-2.112,0.8046,-7.702,-6.1994,1,38.82,True
-1.9464,2806.82,1705.35,8219.32,2.16,9260.13,-2.4313,-1442.38,3664.15,50.406,-89973.18,0.9358,4.9522,0,-3.591,-4.955,7.474,-12.014,-7.4508,1,40.71,True
-0.06633,2641.02,2250.12,9860.92,2.16,3891.21,-1.59275,-1301.5,2736.45,29.672,-90169.08,0.923,24.14,1,-1.6431,-0.4528,3.394,-5.2912,-7.5126,1,,True
-1.4886,2650.22,2553.12,8491.12,5.16,7618.41,-4.761,-1049.44,3140.55,41.972,-90110.55,3.822,6.084,1,-2.1825,-0.7752,1.1666,-5.6164,-8.066,1,41.52,True
-0.22989,2654.42,1954.32,4204.92,2.16,8749.11,-2.1852,-1375.72,3038.85,13.14,-90051.198,1.3862,11.411,0,-1.4344,-1.1398,4.932,-8.236,-9.836,1,30.12,False
-1.8117,1335.12,1378.05,7701.64,2.16,9539.31,-2.829,-1378.26,3088.25,38.5392,-90072.294,3.322,10.91,1,-3.39,-1.3348,4.21,-4.8094,-6.1094,0,,False
-0.8019,2647.82,1506.06,7382.12,2.16,9277.59,-2.722,-1313.94,1339.35,36.565,-89190.33,0.51046,52.93,1,-1.9705,-2.376,1.784,-6.674,-9.126,0,30.69,False
-0.0608181,2801.95,1189.32,7375.12,2.16,2649.21,-1.573239,-1343.24,3253.16,40.186,-90018.6,1.4376,12.949,0,-1.7485,-0.4189,2.914,-5.1376,-7.0392,0,,False
-0.067374,2667.92,1791.48,7862.48,2.16,8047.41,-1.9675,-890.04,3169.49,47.79,-90078.906,5.948,13.921,1,-1.6974,-0.4866,0.5778,-7.938,-9.318,1,37.14,True
-1.8942,1855.22,4708.92,8937.92,2.16,9323.46,-2.0643,-1312.34,3160.75,38.7028,-90004.41,3.954,10.425,1,-1.8168,-1.974,0.8162,-4.47284,-6.0728,0,,True
-3.987,2989.52,1423.98,8519.92,2.16,8805.21,-3.011,-1387.08,3306.04,34.82,-90161.94,2.688,10.508,1,-1.8298,-1.2161,3.522,-8.518,-7.5764,1,,False
-3.0228,3013.12,2080.62,14352.92,5.16,7640.61,-3.057,-1380.22,3313.75,32.394,-90090.06,2.1902,28.5,1,-1.36906,-0.6462,2.35,-5.6316,-6.0276,1,,True
-6.093,2818.151,1435.47,13040.92,2.16,9215.334,-2.1755,-1361.68,3203.439,38.6898,-89879.46,2.542,9.308,0,-1.4406,-0.7764,1.859,-6.25,-9.694,0,,True
-0.075609,5647.12,202.62,10594.92,2.16,9188.856,-2.3991,-1485.26,3367.35,26.854,-90074.28,2.2992,9.675,0,-1.4396,-2.468,1.2984,-4.6998,-5.68444,0,,True
-6.489,845.12,1761.24,7818.842,5.16,11786.31,-1.64401,-1380.08,3035.65,51.38,-90089.55,2.458,15.36,0,-5.276,-0.5818,1.1472,-6.0394,-6.0402,1,,True
-0.067395,2799.15,1775.22,7538.92,5.16,8377.71,-1.7988,-1399.124,3477.45,53.25,-90452.73,1.208,8.966,1,-2.0621,-1.1739,6.766,-10.03,-7.5104,1,41.46,True
-0.873,2562.32,1853.01,8846.12,2.16,9330.48,-3.319,-1687.24,3543.65,24.072,-90063.717,1.033,13.733,1,-1.9888,-2.363,0.988,-7.956,-6.045,1,,True
-2.2743,3086.62,1573.287,6421.12,5.16,8834.31,-1.9082,-1190.84,3246.35,45.714,-90113.55,5.308,5.887,0,-1.38897,-2.273,1.0326,-7.83,-6.1514,0,34.68,False
-1.8987,2564.42,1618.68,7488.72,2.16,8343.81,-3.092,-969.04,3107.05,32.238,-89711.73,3.45,23.78,0,-1.513,-1.0249,1.1282,-10.81,-7.4312,1,32.85,False
-0.10227,2663.42,1542.51,8001.52,2.16,8423.61,-3.031,-871.84,3102.05,36.19,-90294.81,1.2908,12.218,0,-3.49,-1.1556,0.8324,-8.036,-5.957,1,41.28,True
-0.10623,2728.02,1414.5,6587.92,2.16,10153.11,-1.60974,-1505.14,3416.65,43.306,-90124.35,1.0514,18.34,1,-1.4987,-0.7403,1.7146,-6.572,-7.3482,0,,False
-0.08928,2241.92,1910.22,7729.56,2.16,8966.01,-2.653,-997.84,2971.85,38.56,-92676.63,0.9654,5.924,0,-1.9058,-2.051,0.7246,-7.128,-6.4122,0,35.1,False
-0.09891,2654.02,1423.29,7711.32,2.16,9368.91,-2.804,-1343.88,3086.85,31.656,-90019.26,2.566,11.637,0,-2.509,-1.447,2.284,-5.3886,-9.054,1,35.22,True
-0.20193,2712.92,1784.58,8212.92,5.16,8274.51,-1.9285,-1056.64,3101.15,39.266,-89979.15,3.968,12.768,0,-3.974,-1.561,1.9626,-7.186,-7.744,1,35.82,True
-0.6159,2648.12,1676.34,8182.92,5.16,9528.21,-1.6663,-1423.496,3202.062,22.782,-89562.63,1.351,43.98,0,-2.836,-1.0687,2.1208,-5.1166,-6.8534,0,,True
-2.7513,1161.12,1569.846,5238.92,5.16,9809.31,-1.66167,-1282.08,2590.55,35.052,-90496.83,1.1026,20.26,0,-1.4394,-0.889,1.674,-10.232,-6.1352,1,30.6,False
-1.1031,487.12,2656.32,7795.66,5.16,9252,-2.431,-1389.26,3148.96,44.438,-89957.97,2.552,20.03,1,-3.78,-1.707,1.1636,-5.5002,-5.8768,0,37.65,True
-0.5196,2291.12,1022.22,7686.34,5.16,9805.41,-3.217,-1371.14,2670.25,26.992,-90051.375,0.7626,14.59,1,-2.872,-0.602,3.224,-4.661,-6.6018,1,34.35,False
-0.9486,2579.82,3752.22,9399.92,5.16,9223.992,-3.289,-1330,3047.25,42.082,-89856.78,2.115,18.36,1,-1.6583,-1.946,1.8854,-4.8406,-8.344,1,,True
